city,id,lat,long,date,n,variants
Bruxelles,2800866,50.85045,4.34878,1785,8,A Bruxelles|Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1786,9,"Bruxelles|Bruxellis|Paris, Bruxelles"
Bruxelles,2800866,50.85045,4.34878,1787,13,A Bruxelles|A Bruxelles [Brüssel]|Bruxelles|Bruxellis|[Bruxelles]|[S.l. Brüssel]
Bruxelles,2800866,50.85045,4.34878,1788,15,A Bruxelles|Bruxelle|Bruxelles|Bruxelles|[Brüssel]
Bruxelles,2800866,50.85045,4.34878,1789,13,A Bruxelles|Bruxelles|Bruxelles|Bruxelles et Paris|Bruxelles-Paris|[S.l. Bruxelles]
Bruxelles,2800866,50.85045,4.34878,1790,22,A Bruxelles Et se trouve à Liége|Bruxelles|[S.l. Bruxelles]
Bruxelles,2800866,50.85045,4.34878,1791,3,A Bruxelles [Brüssel]|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1793,4,A Bruxelles|Bruxelles
Bruxelles,2800866,50.85045,4.34878,1794,5,A Bruxelles|Bruxelles|Bruxellis|[Bruxelles]
Bruxelles,2800866,50.85045,4.34878,1799,1,Bruxelles
Bruxelles,2800866,50.85045,4.34878,1800,5,A Bruxelles|A' Bruxelles|Bruxellae|Bruxelles
Bucureşti,683506,44.43225,26.10626,1715,1,Bukarest
Bucureşti,683506,44.43225,26.10626,1719,1,Bucuresti
Bucureşti,683506,44.43225,26.10626,1735,1,Bucuresti
Bucureşti,683506,44.43225,26.10626,1768,1,Bukarest
Buda,3054643,47.49835,19.04045,1725,1,Budæ
Buda,3054643,47.49835,19.04045,1729,1,Budae
Buda,3054643,47.49835,19.04045,1733,1,Buda
Buda,3054643,47.49835,19.04045,1738,1,Budæ
Buda,3054643,47.49835,19.04045,1745,2,Budæ
Buda,3054643,47.49835,19.04045,1746,4,Budae|Budæ
Buda,3054643,47.49835,19.04045,1748,1,Budae
Buda,3054643,47.49835,19.04045,1749,1,Budae
Buda,3054643,47.49835,19.04045,1751,1,Budae
Buda,3054643,47.49835,19.04045,1752,1,Budae
Buda,3054643,47.49835,19.04045,1753,3,Budae|Budæ
Buda,3054643,47.49835,19.04045,1754,2,Budae|Budæ
Buda,3054643,47.49835,19.04045,1756,1,Budae
Buda,3054643,47.49835,19.04045,1758,1,Budæ in Hungaria
Buda,3054643,47.49835,19.04045,1760,1,Budae
Buda,3054643,47.49835,19.04045,1761,1,Budae
Buda,3054643,47.49835,19.04045,1763,2,Buda|Budæ
Buda,3054643,47.49835,19.04045,1764,1,Budae
Buda,3054643,47.49835,19.04045,1777,1,Budae
Buda,3054643,47.49835,19.04045,1778,12,Buda|Budae|Budæ
Buda,3054643,47.49835,19.04045,1779,8,Budae|Budæ
Buda,3054643,47.49835,19.04045,1780,14,Budae|Budæ
Buda,3054643,47.49835,19.04045,1781,5,Budae|Veterobudae
Buda,3054643,47.49835,19.04045,1782,9,Budae
Buda,3054643,47.49835,19.04045,1783,9,Budae|Budae [Budapest]
Buda,3054643,47.49835,19.04045,1784,8,Budae|Budæ
Buda,3054643,47.49835,19.04045,1785,1,[Budae]
Buda,3054643,47.49835,19.04045,1788,2,Buda|Budae
Buda,3054643,47.49835,19.04045,1789,1,[Budae]
Buda,3054643,47.49835,19.04045,1790,19,Budae|Budæ|[S.l. Buda]
Buda,3054643,47.49835,19.04045,1791,3,Buda|Budae|Budæ
Buda,3054643,47.49835,19.04045,1792,10,"Budae|Budan|Budán, és Nagy-Szombatban|Budæ"
Buda,3054643,47.49835,19.04045,1793,1,Budán
Buda,3054643,47.49835,19.04045,1794,1,Budae
Buda,3054643,47.49835,19.04045,1795,8,Buda|Budae
Buda,3054643,47.49835,19.04045,1796,8,Buda|Budae
Buda,3054643,47.49835,19.04045,1797,5,Budae
Buda,3054643,47.49835,19.04045,1798,7,Budae
Buda,3054643,47.49835,19.04045,1799,9,Budae|Budæ
Buda,3054643,47.49835,19.04045,1800,3,Budae|Vor dem Petersthore in der großen Bude
Budapest,3054643,47.49835,19.04045,1778,1,Budapest
Budapest,3054643,47.49835,19.04045,1791,1,Budapest
Budapest,3054643,47.49835,19.04045,1792,1,[Budapest]
Caen,3029241,49.18585,-0.35912,1704,1,Caen
Caen,3029241,49.18585,-0.35912,1705,2,Caen
Caen,3029241,49.18585,-0.35912,1718,1,Caen
Caen,3029241,49.18585,-0.35912,1781,28,Caen
Caen,3029241,49.18585,-0.35912,1786,9,Caen
Caen,3029241,49.18585,-0.35912,1789,1,Caen
Cambrai,3029030,50.17596,3.23472,1714,3,Cambray
Cambrai,3029030,50.17596,3.23472,1719,4,Cambray
Cambrai,3029030,50.17596,3.23472,1722,1,Cambray
Cambrai,3029030,50.17596,3.23472,1735,1,Cambray
Cambridge,2653941,52.2,0.11667,1701,2,Cantabrigiae|Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1702,1,Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1703,2,Cantabrigiae|Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1704,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1705,2,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1706,3,Cambridge|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1707,2,Cantabirgiae|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1709,1,Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1710,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1711,5,Cantabrigiae|Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1712,4,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1713,1,Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1716,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1718,3,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1720,4,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1721,2,Cantabrigiae|Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1726,1,Cambridge
Cambridge,2653941,52.2,0.11667,1729,1,Cantabrigiæ
Cambridge,2653941,52.2,0.11667,1738,1,Cambridge
Cambridge,2653941,52.2,0.11667,1740,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1741,1,Cambridge
Cambridge,2653941,52.2,0.11667,1743,2,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1744,4,Cambridge|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1748,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1751,2,Cambridge|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1752,1,Cambridge
Cambridge,2653941,52.2,0.11667,1763,4,Cambridge|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1764,1,Cambridge
Cambridge,2653941,52.2,0.11667,1767,2,Cambridge
Cambridge,2653941,52.2,0.11667,1768,1,Cambridge
Cambridge,2653941,52.2,0.11667,1769,1,Cambridge
Cambridge,2653941,52.2,0.11667,1791,2,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1792,1,Cantabrigiae
Cambridge,2653941,52.2,0.11667,1793,2,Cambridge|Cantabrigiae
Cambridge,2653941,52.2,0.11667,1796,1,Cambridge
Catania,2525068,37.49223,15.07041,1725,1,Catania
Catania,2525068,37.49223,15.07041,1755,1,Catania
Catania,2525068,37.49223,15.07041,1758,5,Catania
Catania,2525068,37.49223,15.07041,1759,2,Catania
Catania,2525068,37.49223,15.07041,1761,1,Catania
Catania,2525068,37.49223,15.07041,1762,1,Catania
Catania,2525068,37.49223,15.07041,1764,3,Catania
Catania,2525068,37.49223,15.07041,1771,3,Catania
Catania,2525068,37.49223,15.07041,1772,1,Catania
Catania,2525068,37.49223,15.07041,1774,2,Catania
Catania,2525068,37.49223,15.07041,1775,2,Catania
Catania,2525068,37.49223,15.07041,1776,2,Catania
Celle,2940213,52.62264,10.08047,1703,1,Zelle
Celle,2940213,52.62264,10.08047,1713,1,Celle
Celle,2940213,52.62264,10.08047,1719,1,Celle
Celle,2940213,52.62264,10.08047,1720,1,Zelle
Celle,2940213,52.62264,10.08047,1740,1,Zelle
Celle,2940213,52.62264,10.08047,1741,2,Zelle
Celle,2940213,52.62264,10.08047,1742,2,Zelle
Celle,2940213,52.62264,10.08047,1743,2,Zelle
Celle,2940213,52.62264,10.08047,1744,1,Zelle
Celle,2940213,52.62264,10.08047,1745,1,Zelle
Celle,2940213,52.62264,10.08047,1746,3,Zelle
Celle,2940213,52.62264,10.08047,1747,1,Zelle
Celle,2940213,52.62264,10.08047,1749,1,Zelle
Celle,2940213,52.62264,10.08047,1752,1,Zelle
Celle,2940213,52.62264,10.08047,1763,2,Zelle|Zelle
Celle,2940213,52.62264,10.08047,1764,1,[Zelle]
Celle,2940213,52.62264,10.08047,1765,7,Zelle
Celle,2940213,52.62264,10.08047,1773,2,Zelle
Celle,2940213,52.62264,10.08047,1777,1,Zelle
Celle,2940213,52.62264,10.08047,1782,1,Zelle
Charlottenburg,2940187,52.51667,13.28333,1790,1,Charlottenburg
Charlottenburg,2940187,52.51667,13.28333,1798,1,Charlottenburg
Chemnitz,2940132,50.8357,12.92922,1702,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1705,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1706,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1707,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1716,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1717,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1718,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1725,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1727,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1730,2,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1732,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1737,2,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1738,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1743,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1744,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1746,3,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1747,3,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1749,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1758,2,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1759,3,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1762,2,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1763,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1767,2,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1768,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1771,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1778,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1784,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1785,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1786,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1787,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1791,4,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1792,3,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1793,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1794,4,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1795,5,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1796,1,Chemnitz
Chemnitz,2940132,50.8357,12.92922,1800,2,Chemnitz
Chur,2661169,46.84986,9.53287,1707,1,Coira
Chur,2661169,46.84986,9.53287,1711,1,Chur
Chur,2661169,46.84986,9.53287,1712,1,Coira
Chur,2661169,46.84986,9.53287,1716,1,Coira
Chur,2661169,46.84986,9.53287,1718,3,Coira
Chur,2661169,46.84986,9.53287,1727,4,Chur|Coira
Chur,2661169,46.84986,9.53287,1728,2,Chur
Chur,2661169,46.84986,9.53287,1729,1,Chur
Chur,2661169,46.84986,9.53287,1737,1,Chur
Chur,2661169,46.84986,9.53287,1764,1,Chur
Chur,2661169,46.84986,9.53287,1768,1,Chur
Chur,2661169,46.84986,9.53287,1769,1,Chur
Chur,2661169,46.84986,9.53287,1775,1,Chur
Chur,2661169,46.84986,9.53287,1776,1,Chur
Chur,2661169,46.84986,9.53287,1779,1,Chur
Chur,2661169,46.84986,9.53287,1787,1,Chur
Chur,2661169,46.84986,9.53287,1790,1,Chur
Cieszyn,3101321,49.75133,18.63213,1800,1,Cieszyn
Clermont-Ferrand,3024635,45.77969,3.08682,1744,1,Clermont-Ferrand
Coburg,2939951,50.25937,10.96384,1700,1,Coburg
Coburg,2939951,50.25937,10.96384,1715,1,Coburgi
Coburg,2939951,50.25937,10.96384,1716,1,Coburgi
Coburg,2939951,50.25937,10.96384,1721,1,Coburg
Coburg,2939951,50.25937,10.96384,1724,1,Coburg
Coburg,2939951,50.25937,10.96384,1726,4,Coburg
Coburg,2939951,50.25937,10.96384,1727,2,Coburg
Coburg,2939951,50.25937,10.96384,1732,1,Coburgi
Coburg,2939951,50.25937,10.96384,1737,1,Coburg
Coburg,2939951,50.25937,10.96384,1747,1,Coburgi
Coburg,2939951,50.25937,10.96384,1751,1,Coburgi
Coburg,2939951,50.25937,10.96384,1753,2,Coburg|Coburgi
Coburg,2939951,50.25937,10.96384,1755,4,Coburg|Coburg und Leipzig|Coburgi
Coburg,2939951,50.25937,10.96384,1756,1,Coburgi
Coburg,2939951,50.25937,10.96384,1761,2,Coburgi
Coburg,2939951,50.25937,10.96384,1762,1,Coburgi
Coburg,2939951,50.25937,10.96384,1763,4,Coburg|Coburgi
Coburg,2939951,50.25937,10.96384,1764,1,Coburg
Coburg,2939951,50.25937,10.96384,1768,2,Coburg|Coburgi
Coburg,2939951,50.25937,10.96384,1769,1,Coburg
Coburg,2939951,50.25937,10.96384,1771,1,Coburg
Coburg,2939951,50.25937,10.96384,1772,1,Coburg
Coburg,2939951,50.25937,10.96384,1779,2,Coburg
Coburg,2939951,50.25937,10.96384,1780,1,Coburg
Coburg,2939951,50.25937,10.96384,1781,1,Coburg und Leipzig
Coburg,2939951,50.25937,10.96384,1783,3,Coburg
Coburg,2939951,50.25937,10.96384,1784,3,Coburg
Coburg,2939951,50.25937,10.96384,1785,2,Coburg
Coburg,2939951,50.25937,10.96384,1789,1,Deutschland [i.e. Coburg]
Coburg,2939951,50.25937,10.96384,1792,1,Coburgi
Coburg,2939951,50.25937,10.96384,1795,1,Coburg
Coburg,2939951,50.25937,10.96384,1798,1,Coburg
Coimbra,2740637,40.20564,-8.41955,1710,1,Coimbra
Coimbra,2740637,40.20564,-8.41955,1712,1,Coimbra
Coimbra,2740637,40.20564,-8.41955,1714,1,Coimbra
Coimbra,2740637,40.20564,-8.41955,1771,1,Coimbra
Coimbra,2740637,40.20564,-8.41955,1792,1,Coimbra
Como,3178229,45.80819,9.0832,1778,1,Como
Como,3178229,45.80819,9.0832,1783,2,Como
Como,3178229,45.80819,9.0832,1784,1,Como
Como,3178229,45.80819,9.0832,1785,1,Como
Como,3178229,45.80819,9.0832,1789,1,Como
Como,3178229,45.80819,9.0832,1793,1,Como
Como,3178229,45.80819,9.0832,1794,11,Como
Cremona,3177838,45.13325,10.02129,1730,1,Cremona
Cremona,3177838,45.13325,10.02129,1749,2,Cremona
Cremona,3177838,45.13325,10.02129,1750,1,Cremona
Cremona,3177838,45.13325,10.02129,1758,1,Cremona
Cremona,3177838,45.13325,10.02129,1762,2,Cremona
Cremona,3177838,45.13325,10.02129,1774,1,Cremona
Cremona,3177838,45.13325,10.02129,1776,1,Cremona
Cremona,3177838,45.13325,10.02129,1778,4,Cremona
Cremona,3177838,45.13325,10.02129,1779,3,Cremona
Cremona,3177838,45.13325,10.02129,1780,2,Cremona
Cremona,3177838,45.13325,10.02129,1781,3,Cremona
Cremona,3177838,45.13325,10.02129,1782,7,Cremona
Cremona,3177838,45.13325,10.02129,1783,3,Cremona
Cremona,3177838,45.13325,10.02129,1784,2,Cremona
Cremona,3177838,45.13325,10.02129,1787,1,Cremona
Cremona,3177838,45.13325,10.02129,1790,6,Cremona
Cremona,3177838,45.13325,10.02129,1792,1,Cremona
Cremona,3177838,45.13325,10.02129,1793,1,Cremona
Cremona,3177838,45.13325,10.02129,1794,1,Cremona
Cremona,3177838,45.13325,10.02129,1799,1,Cremona
Darmstadt,2938913,49.87167,8.65027,1771,1,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1772,1,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1782,1,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1796,1,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1798,2,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1799,1,Darmstadt
Darmstadt,2938913,49.87167,8.65027,1800,2,Darmstadt
Debrecen,721472,47.53167,21.62444,1726,3,Debreczini
Debrecen,721472,47.53167,21.62444,1761,1,Debreczen
Debrecen,721472,47.53167,21.62444,1766,1,Debrezen
Debrecen,721472,47.53167,21.62444,1775,1,Debrecini
Debrecen,721472,47.53167,21.62444,1790,1,Debreczini
Debrecen,721472,47.53167,21.62444,1792,2,Debreczini
Debrecen,721472,47.53167,21.62444,1794,1,Debreczini
Debrecen,721472,47.53167,21.62444,1795,3,Debrecini
Debrecen,721472,47.53167,21.62444,1796,1,Debrecini
Debrecen,721472,47.53167,21.62444,1798,1,Debrecini
Debrecen,721472,47.53167,21.62444,1799,2,Debreczen|Debreczenben
Debrecen,721472,47.53167,21.62444,1800,1,Debreczenbenn
Delft,2757345,52.00667,4.35556,1700,3,Delft
Delft,2757345,52.00667,4.35556,1701,3,Delft
Delft,2757345,52.00667,4.35556,1703,1,Delft
Delft,2757345,52.00667,4.35556,1712,1,Delf
Delft,2757345,52.00667,4.35556,1723,5,Delf
Delft,2757345,52.00667,4.35556,1730,1,Delft
Delft,2757345,52.00667,4.35556,1743,1,Delft
Den Haag,2747373,52.07667,4.29861,1700,18,A La Haye|A la Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1701,8,A La Haye|Hague|La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1702,16,Gravenhage|Hagae-Comitis|La Haye
Den Haag,2747373,52.07667,4.29861,1703,11,A La Haye|A la Haye|La Haye|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1704,5,A La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1705,5,La Haye
Den Haag,2747373,52.07667,4.29861,1706,5,A La Haye|La Haie|La Haye
Den Haag,2747373,52.07667,4.29861,1707,11,Hagae|La Haye
Den Haag,2747373,52.07667,4.29861,1708,9,Hagae|Hagæ|La Haye|a la Haye|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1709,21,A La Haye|A la Haye|Hagae-Comitis|La Haye|a la Haye
Den Haag,2747373,52.07667,4.29861,1710,18,A La Haye|A la Haye|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1711,9,A La Haye|Hagae Comitum|Hagae-Comitis|La Haye
Den Haag,2747373,52.07667,4.29861,1712,5,Hagae|Hagae Comitum|Hagae-Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1713,4,La Hagya|La Haye|[A La Haye]
Den Haag,2747373,52.07667,4.29861,1714,13,A la Haye|Hagae Comitum|Hagae-Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1715,17,'s Gravenhaage|'s Gravenhage|A La Haye|Hagae Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1716,28,'s Gravenhage|A la Haye|Hagae-Comitis|Hagae-Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1717,13,'s Gravenhage|A La Haye|Hagae-Comitum|La Haye|La-Haye|London [i.e. Den Haag]
Den Haag,2747373,52.07667,4.29861,1718,5,'s Gravenhage|A la Haye|Hagae|Hagae Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1719,8,'s Gravenhage|A La Haye|Den Haag|Hagae-Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1720,18,A La Haye|La Haye|London [i.e. Den Haag]
Den Haag,2747373,52.07667,4.29861,1721,13,A La Haye|A la Haye|Hagae Comitum|La Haye|London [i.e. Den Haag]
Den Haag,2747373,52.07667,4.29861,1722,14,A La Haye|A la Haye|Hagae Comitum|Hagae-Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1723,12,In 's Gravenhage|La Haya|La Haye|s Graavenhaage
Den Haag,2747373,52.07667,4.29861,1724,29,A La Haye|A la Haye|Hagae Comitum|Hagae-Comitum|In 's Gravenhage|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1725,30,A la Haye|Hagae|Hagae Comitum|Hagae-Comitvm|In 's Gravenhage|La Haye
Den Haag,2747373,52.07667,4.29861,1726,43,A La Haye|A la Haye|Hagae Comitum|Hagae|Hagae-Comitum|Hage|Hagæ Comitum|La Haye|La Haye|La-Haye|Nell'Haya
Den Haag,2747373,52.07667,4.29861,1727,41,A la Haye|Hagae Comitum|Hagae-Comitum|Haya|Haye|La Haye|La-Haye|[S.l. Hagae Comitum]
Den Haag,2747373,52.07667,4.29861,1728,35,'s Gravenhage|A La Haye|A la Haye|Hagae-Comitum|Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1729,30,A La Haye|Gravenhage|La Haye
Den Haag,2747373,52.07667,4.29861,1730,16,A La Haye|Hagae Comitum|La Haye|London [i.e. Den Haag]
Den Haag,2747373,52.07667,4.29861,1731,34,A La Haye|A la Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1732,24,A La Haye|Graavenhage|Hagae Comitum|Haya|Haya|La Haye
Den Haag,2747373,52.07667,4.29861,1733,32,A La Haye|Hagae|Hagae Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1734,32,A La Haye|Graavenhaage|Hagae-Comitam|Hagae-Comitum|La Haye|La-Haye|a la Haye|s'Graavenhaage
Den Haag,2747373,52.07667,4.29861,1735,29,A La Haye|A la Haye|Hagae-Comitum|Hagæ-Comitum|La Haye|La-Haye|a la Haye|s' Gravenhage
Den Haag,2747373,52.07667,4.29861,1736,36,A La Haye|A la Haye|La Haye|La-Haye|s'Graavenhaage
Den Haag,2747373,52.07667,4.29861,1737,45,'s Gravenhage|A La Haye|Gravenhage|Hagae-Comitum|Hagæ-Comitum|La Haye|La-Haye|s'Graavenhaage
Den Haag,2747373,52.07667,4.29861,1738,32,A La Haye|A la Haye|Hagae-Comitum|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1739,72,A La Haye|A la Haye|All' Haya|Gravenhage|Hagae|Hagae Comitum|Hagæ Comitis|La Haye|La-Haye|a La Haye|s'Graavenhaage|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1740,103,A La Haye|A la Haye|Gravenhage|Hagae Comitum|Hagae-Comitum|Hagæ Comitis|La Haye|La-Haye|a La Haye
Den Haag,2747373,52.07667,4.29861,1741,48,A La Haye|A la Haye|Hagæ Comitis|La Haye|La-Haye|a La Haye
Den Haag,2747373,52.07667,4.29861,1742,47,A La Haye|Hagae Comitum|Hagæ Comitis|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1743,52,A La Haye|A la Haye|Gravenhage|Hagae Comitum|Hagae-Comitum|Hagæ Comitis|Hagæ Comitum|Haie|La Haie|La Haye|La Haye|La-Haye|a la Haye
Den Haag,2747373,52.07667,4.29861,1744,17,A La Haye|Hagae Batavorum|Hagæ Comitis|Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1745,28,'s Gravenhage|A La Haye|A la Haye|Hagae Comitum|Hagæ Comitis|Hagæ Comitum|In's Hage|La Haye|La-Haye|s'Gravenhaage
Den Haag,2747373,52.07667,4.29861,1746,11,A La Haye|Gravenhage|Hagae Comitum|La Haie|La Haye|La-Haye|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1747,23,A La Haie|A La Haye|A la Haye|Gravenhage|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1748,13,A La Haye|A la Haye|Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1749,9,'s Gravenhage|A La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1750,17,A La Haye|Hagae Comitum|La Haie|La Haye|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1751,12,A la Haye|Hagae Comitis|Hagae Comitum|Hage|La Haye|s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1752,12,'s Gravenhage|'s-Gravenhage|Hagae-Comitum|La Haye|London [i.e. Den Haag?]|a la Haye
Den Haag,2747373,52.07667,4.29861,1753,19,A La Haye|A la Haye|Haya|La Haye|La-Haye|a la Haye|sGravenhage
Den Haag,2747373,52.07667,4.29861,1754,9,La Haye
Den Haag,2747373,52.07667,4.29861,1755,28,A La Haye|A la Haye|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1756,15,A La Haye|A la Haye|La Haie|La Haye|à la Haie
Den Haag,2747373,52.07667,4.29861,1757,12,A La Haye|La Haye|a la Haye
Den Haag,2747373,52.07667,4.29861,1758,17,A La Haye|A la Haye|Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1759,5,<<'s>> Gravenhage|A La Haye|A la Haye|La Haye|la Haye
Den Haag,2747373,52.07667,4.29861,1760,9,'s Gravenhage|A La Haye|La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1761,23,"A La Haye|Gravenhage|La Haie|La Haye|La Haye|S'Gravenhage, La Haye|a la Haye"
Den Haag,2747373,52.07667,4.29861,1762,11,A La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1763,14,A La Haye|La Haye|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1764,5,A La Haye|La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1765,11,Hagae Comitum|La Haye|a la Haye
Den Haag,2747373,52.07667,4.29861,1766,13,Hagae Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1767,6,A la Haie|Hagae Comitum|La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1768,5,'s Gravenhage|La Haye|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1769,2,La Haye
Den Haag,2747373,52.07667,4.29861,1770,9,'s Gravenhage|'s-Gravenhage|A la Haie|In 's Gravenhage|La Haye
Den Haag,2747373,52.07667,4.29861,1771,1,s'Gravenhage
Den Haag,2747373,52.07667,4.29861,1773,9,'s Gravenhage|La Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1774,24,'s-Gravenhage|A La Haye|A la Haye|La Haie|La Haie|La Haye|La-Haye
Den Haag,2747373,52.07667,4.29861,1775,3,La Haye
Den Haag,2747373,52.07667,4.29861,1776,12,A La Haye|A La-Haie|A la Haye|Hage|La Haye
Den Haag,2747373,52.07667,4.29861,1777,38,A La Haye|A la Haye|Den Haag|La Haie|La Haye
Den Haag,2747373,52.07667,4.29861,1778,3,La Haye
Den Haag,2747373,52.07667,4.29861,1779,15,'s Gravenhage|Hagae Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1780,4,Hagae Comitum|La Haye
Den Haag,2747373,52.07667,4.29861,1781,9,A la Haye|La Haye
Den Haag,2747373,52.07667,4.29861,1783,3,A La Haye|Graavenhaage|Gravenhage
Den Haag,2747373,52.07667,4.29861,1784,3,'s Gravenhage|La Haye
Den Haag,2747373,52.07667,4.29861,1785,6,A La Haye|La Haie|La Haye
Den Haag,2747373,52.07667,4.29861,1786,1,La Haye
Den Haag,2747373,52.07667,4.29861,1787,1,Hagae Comitum
Den Haag,2747373,52.07667,4.29861,1788,3,La Haye
Den Haag,2747373,52.07667,4.29861,1790,1,La Haye
Den Haag,2747373,52.07667,4.29861,1791,1,'s Gravenhage
Den Haag,2747373,52.07667,4.29861,1794,1,La Haye
